game_id,win_char1,win_weapon1,win_lv1,win_leg1,win_tran1,win_char2,win_weapon2,win_lv2,win_leg2,win_tran2,win_char3,win_weapon3,win_lv3,win_leg3,win_tran3,lose_char1,lose_weapon1,lose_lv1,lose_leg1,lose_tran1,lose_char2,lose_weapon2,lose_lv2,lose_leg2,lose_tran2,lose_char3,lose_weapon3,lose_lv3,lose_leg3,lose_tran3
64616800,28,13,20,3,2,36,5,19,4,1,70,6,20,4,1,32,5,20,2,3,27,16,19,5,0,88,3,20,4,1
64621633,22,3,20,2,2,65,16,20,5,0,27,9,19,3,1,31,7,19,4,1,4,13,19,4,0,90,11,20,4,1
64661856,2,11,19,5,0,89,9,20,4,1,31,7,20,4,1,19,24,20,5,0,35,1,20,5,0,80,19,20,4,1
64654180,83,6,20,4,1,70,6,19,3,2,79,8,20,3,2,53,14,19,5,0,90,11,20,5,0,82,21,20,3,2
64530497,72,11,20,5,0,60,6,20,5,0,13,19,19,3,0,31,7,20,4,1,23,18,20,5,0,20,4,19,3,1
64638347,36,5,20,2,3,8,22,20,4,1,16,9,20,3,2,76,3,20,5,0,31,7,20,4,1,90,11,20,5,0
64639374,79,8,20,3,2,76,3,19,5,0,82,21,20,3,2,2,10,19,5,0,3,21,20,2,1,84,18,19,3,1
64644773,31,7,20,4,1,46,16,20,4,1,88,3,19,5,0,11,16,20,5,0,83,6,19,4,1,50,21,19,5,0
64645739,30,13,19,5,0,64,24,20,4,1,54,8,20,4,1,90,11,20,4,1,69,9,19,3,0,11,16,20,4,1
64654380,72,11,20,4,1,13,15,20,4,1,74,3,20,4,1,39,21,20,4,1,48,3,20,4,1,1,15,20,4,1
64655684,1,15,19,3,2,27,9,19,4,0,6,8,19,3,2,18,15,19,3,1,12,7,18,4,1,63,15,18,4,1
64629824,70,6,20,4,1,86,1,20,3,2,19,6,20,4,1,1,15,20,4,1,27,2,20,4,0,65,16,20,5,0
64601694,76,3,19,5,0,9,9,20,3,2,58,10,20,3,2,90,11,20,2,3,33,1,19,5,0,44,25,20,5,0
64610667,63,15,19,4,1,44,25,20,4,1,82,21,20,2,3,83,6,20,4,1,25,11,20,2,3,78,16,20,5,0
64571332,11,16,20,4,1,54,8,20,2,3,64,24,20,3,2,71,14,20,5,0,47,4,20,4,1,14,21,20,5,0
64647976,78,16,20,3,2,50,21,20,5,0,4,3,20,5,0,56,20,20,4,1,54,8,20,4,1,59,2,20,4,1
64647337,32,5,20,4,1,29,2,20,5,0,5,5,20,3,2,19,24,19,4,0,38,9,20,4,1,16,9,20,4,0
64652219,11,16,20,4,1,62,11,20,5,0,50,21,20,0,0,28,3,20,3,2,58,10,19,3,2,27,16,20,5,0
64656870,64,24,20,5,0,42,24,20,5,0,14,21,20,3,2,80,19,20,5,0,19,6,20,4,1,70,6,20,4,1
64584258,3,21,20,4,1,28,3,20,4,1,1,15,20,2,3,55,14,19,5,0,72,11,19,3,2,2,9,19,4,1
64580995,86,1,20,3,2,59,2,20,4,1,12,7,20,4,1,58,10,20,5,0,1,15,20,5,0,29,1,20,5,0
64582663,19,6,20,4,1,1,15,20,3,1,35,1,20,3,1,1,15,20,5,0,16,9,20,5,0,89,9,20,3,2
64658698,53,14,19,4,1,86,1,20,4,1,72,11,20,4,1,20,4,19,4,1,52,24,19,3,2,19,24,20,4,1
64655775,47,4,20,3,2,89,9,20,3,2,71,14,20,4,1,88,3,20,5,0,4,13,19,4,1,12,6,20,4,1
64648551,32,5,20,4,1,45,4,20,3,2,75,22,20,4,1,65,16,20,5,0,64,24,20,4,1,77,24,20,2,3
64656192,6,7,19,4,1,33,1,19,5,0,18,15,19,5,0,34,23,19,4,1,39,21,19,5,0,79,8,20,3,2
64653728,82,21,19,4,1,12,7,18,5,0,37,15,19,4,1,78,16,19,4,1,43,5,19,4,1,22,3,18,3,2
64654953,49,19,19,4,1,73,24,18,1,0,90,11,19,3,2,72,11,19,4,1,8,22,19,4,0,15,5,20,3,2
64657800,76,3,20,5,0,70,6,20,4,1,87,24,20,5,0,90,11,20,5,0,74,3,20,4,1,6,8,20,5,0
64622761,70,6,20,3,2,28,3,20,4,1,60,6,20,4,1,90,11,20,3,2,1,18,20,5,0,89,9,20,5,0
64645543,24,21,20,4,1,56,20,19,4,1,78,16,19,4,1,18,15,20,4,1,48,3,18,3,0,10,1,19,4,1
64645097,56,20,19,4,1,33,1,20,5,0,48,3,20,3,2,19,24,19,4,1,17,5,20,4,1,47,4,19,5,0
64660481,39,18,20,5,0,25,11,20,3,2,18,15,20,4,1,3,21,20,4,1,90,11,20,4,1,1,15,20,4,1
64637825,49,19,19,5,0,13,15,19,5,0,18,15,19,4,1,87,24,19,5,0,55,14,18,4,1,89,9,19,4,1
64636899,11,16,19,5,0,82,21,19,5,0,72,11,20,3,2,50,21,19,5,0,18,15,19,4,1,12,7,20,5,0
64627906,31,7,20,4,1,22,3,19,4,1,33,1,19,5,0,42,24,19,5,0,71,14,19,5,0,89,9,20,4,1
64659142,16,9,19,4,1,63,15,18,4,0,22,3,17,5,0,74,3,17,4,0,23,18,17,4,0,72,11,18,3,2
64662400,64,24,20,5,0,14,21,20,3,2,19,6,20,5,0,25,11,20,3,2,82,21,19,4,1,29,1,20,4,1
64605801,87,24,20,3,2,13,15,19,4,0,55,14,20,5,0,82,21,20,4,1,15,5,20,3,2,29,1,19,4,1
64651974,89,9,19,5,0,42,24,19,4,1,1,16,19,4,1,1,15,19,4,1,47,4,19,5,0,2,11,19,4,1
64656164,7,2,20,4,1,82,21,20,3,2,60,6,20,4,1,11,16,20,5,0,29,1,20,5,0,52,24,20,4,1
64661452,34,23,20,4,1,89,9,20,5,0,64,24,20,5,0,65,16,20,5,0,28,3,20,4,1,12,7,20,5,0
64608705,57,23,20,4,1,47,4,20,4,1,16,9,20,3,2,31,7,20,5,0,46,16,20,4,1,47,4,19,4,1
64650689,89,9,20,5,0,5,6,20,5,0,1,15,20,3,2,47,4,20,4,1,25,11,20,3,2,90,11,20,3,2
64659149,11,18,20,4,1,71,14,20,5,0,32,5,20,2,3,47,4,20,4,1,22,3,20,4,1,89,9,20,3,2
64640200,23,15,20,4,1,29,2,20,5,0,12,7,20,3,2,67,14,20,5,0,32,5,20,4,1,76,3,20,3,1
64642955,39,21,20,5,0,54,8,20,4,1,8,22,20,3,2,87,24,19,3,2,89,9,19,5,0,8,22,20,4,1
64649728,66,24,20,3,0,50,21,20,5,0,55,14,20,4,1,54,8,20,4,1,24,3,19,4,1,18,15,20,4,1
64662592,6,8,20,4,1,48,3,20,4,1,84,18,20,3,2,12,7,20,3,2,9,10,20,4,1,33,1,18,5,0
64629668,90,11,20,4,1,50,21,20,3,2,2,9,20,3,2,18,15,20,3,2,10,20,20,4,1,48,3,20,5,0
64656257,18,15,20,5,0,11,18,19,4,1,62,11,19,3,2,72,11,20,3,2,3,21,18,5,0,29,1,19,4,1
64661218,70,6,20,5,0,46,16,20,5,0,44,25,20,5,0,13,15,19,4,0,90,11,19,3,2,89,9,20,3,2
64660899,83,6,20,4,1,72,11,20,5,0,58,10,20,3,2,44,25,19,5,0,86,1,20,4,1,25,11,19,3,2
64605961,76,3,20,4,1,38,9,20,4,1,1,15,20,5,0,34,23,20,5,0,76,3,19,5,0,39,21,20,5,0
64654657,67,14,20,4,1,44,25,20,3,2,9,9,20,4,1,24,3,20,4,1,65,16,20,4,1,38,9,20,4,1
64635105,49,19,20,4,0,88,3,19,5,0,18,15,20,4,1,43,5,19,4,1,55,14,18,3,0,5,6,19,4,1
64637667,16,9,20,4,1,78,16,20,5,0,14,21,20,4,1,31,7,20,3,2,53,13,19,5,0,15,6,20,4,1
64636079,28,3,20,4,1,12,7,20,4,1,85,13,19,3,2,14,21,20,5,0,78,16,19,5,0,1,15,19,5,0
64661570,48,3,19,4,1,79,8,19,5,0,30,13,19,3,2,55,14,20,5,0,4,3,20,5,0,1,14,20,5,0
64657350,88,3,19,4,1,29,1,20,4,1,87,24,20,3,2,22,3,19,2,0,63,15,19,3,0,90,11,20,5,0
64579586,56,20,20,4,1,20,4,19,5,0,72,11,20,3,2,89,9,20,5,0,72,11,20,5,0,55,14,19,4,0
64564457,84,18,20,4,1,21,9,20,5,0,51,22,20,5,0,69,9,20,5,0,78,16,20,3,2,18,15,19,4,1
64661857,90,11,19,4,0,56,20,20,3,1,3,21,19,2,1,24,3,20,3,2,43,5,20,4,1,74,3,19,4,1
64658601,33,1,20,5,0,89,9,20,3,2,67,14,20,3,2,65,16,19,3,0,1,18,19,4,1,57,23,20,5,0
64658275,17,5,20,3,2,18,15,20,3,2,11,16,20,5,0,32,5,20,4,1,74,3,20,5,0,89,9,20,4,1
64528673,64,24,20,4,1,34,23,20,3,2,9,9,20,5,0,76,3,20,5,0,31,7,20,2,3,51,22,20,4,1
64525860,71,14,20,5,0,46,16,20,5,0,81,9,20,3,1,88,3,20,4,0,31,7,19,5,0,81,9,20,4,1
64525160,82,21,19,5,0,79,8,20,3,2,32,5,20,2,3,85,13,19,4,0,72,11,19,2,3,87,24,20,5,0
64660646,29,1,20,5,0,75,22,20,3,2,65,16,19,4,1,70,6,19,2,3,1,15,20,3,2,59,2,20,4,1
64659526,25,11,19,4,0,77,24,20,5,0,13,15,20,4,0,2,9,19,4,1,64,24,19,4,0,44,25,19,3,1
64514372,57,23,20,3,2,78,16,20,4,1,65,16,20,3,2,63,15,19,4,0,26,9,20,4,1,2,9,20,5,0
64658184,4,13,20,4,1,24,3,20,3,2,5,6,19,3,2,36,5,20,5,0,4,13,19,4,1,18,15,20,5,0
64635558,3,21,18,4,1,65,16,18,3,2,39,18,19,3,1,72,11,18,5,0,50,21,18,4,0,18,15,18,4,0
64633836,74,3,19,3,2,23,18,19,3,2,18,15,19,3,2,15,5,18,3,1,65,16,19,4,1,39,21,19,5,0
64628676,86,1,20,4,1,49,19,20,4,1,15,5,20,3,2,50,21,20,4,1,35,2,20,4,1,70,6,20,4,1
64647141,57,23,20,3,2,11,16,20,4,1,74,3,20,4,1,66,24,20,5,0,59,2,20,5,0,46,16,20,3,2
64452386,90,11,19,4,1,59,2,19,5,0,49,19,18,5,0,39,18,19,4,1,21,9,18,3,2,84,18,18,5,0
64504133,77,24,20,5,0,52,24,20,4,0,37,15,19,4,1,26,9,20,3,2,33,1,20,4,1,23,18,20,5,0
64510344,90,11,20,2,3,14,21,20,3,2,7,1,20,5,0,4,13,19,3,0,8,22,20,4,1,77,24,20,5,0
64657184,24,21,19,4,1,33,1,20,5,0,2,11,19,3,2,1,14,19,5,0,35,2,20,4,1,21,9,20,4,1
64659303,52,24,20,4,1,53,13,19,5,0,1,15,20,3,2,1,15,19,5,0,4,3,19,5,0,87,24,19,3,2
64661583,22,3,20,4,1,56,20,19,4,1,15,5,20,4,1,65,16,20,4,1,29,1,20,4,1,43,5,20,3,2
64637208,57,23,20,4,1,30,13,20,3,2,29,1,20,4,1,58,10,20,5,0,11,18,20,5,0,27,16,20,4,0
64638210,89,9,20,3,2,60,6,20,4,1,79,8,20,4,1,54,8,19,5,0,39,21,20,3,2,7,1,20,5,0
64657519,42,24,20,5,0,78,16,20,3,2,70,6,20,5,0,44,25,20,4,1,23,18,20,5,0,89,9,19,4,1
64634274,33,1,20,5,0,73,24,19,5,0,38,9,20,3,2,18,15,20,4,1,79,8,20,4,1,59,2,20,5,0
64637639,28,3,20,3,2,56,20,19,4,1,89,9,20,5,0,83,6,20,5,0,31,7,19,4,1,24,3,19,2,3
64609257,75,22,20,4,1,74,3,20,4,1,78,16,20,4,1,74,3,20,5,0,11,16,20,5,0,87,24,20,3,2
64659168,18,15,18,5,0,21,9,19,3,2,1,15,19,4,1,39,18,19,5,0,22,3,18,3,1,1,15,18,4,1
64660769,17,5,20,3,2,9,10,20,2,3,11,16,20,5,0,36,5,19,4,0,71,14,20,4,0,60,6,20,5,0
64631937,10,1,20,5,0,75,22,20,3,2,77,24,20,4,1,2,9,20,4,1,54,8,20,3,2,78,16,20,4,1
64660358,65,16,19,4,1,76,3,20,4,0,31,7,20,3,2,22,3,20,5,0,87,24,20,5,0,50,21,20,5,0
64635458,72,11,20,3,2,90,11,20,3,2,51,22,20,4,1,89,9,20,3,2,86,1,20,4,1,46,16,20,4,1
64630626,67,14,20,5,0,25,11,20,4,1,84,18,20,4,1,12,6,20,4,1,8,22,20,4,1,90,11,20,4,1
64626691,65,16,20,4,1,39,21,20,4,1,6,8,20,4,1,31,7,20,4,1,46,16,20,3,2,76,3,20,4,0
64662126,24,3,20,4,1,20,4,19,3,1,49,19,20,5,0,80,19,19,3,1,50,21,20,3,2,82,21,19,5,0
64659027,9,10,19,5,0,80,19,20,5,0,51,22,20,4,0,36,5,20,4,1,8,22,20,4,1,3,21,20,4,1
64655254,23,18,20,5,0,80,19,20,3,2,25,11,20,4,1,6,8,20,4,1,24,21,20,3,2,61,5,19,4,1
64660440,1,15,20,5,0,4,13,20,5,0,89,9,20,4,1,79,8,20,4,1,37,15,20,4,1,48,3,20,4,1
64662620,39,21,20,5,0,88,3,20,3,2,2,9,20,5,0,1,15,20,3,2,76,3,20,5,0,72,11,20,4,1
64642245,1,15,20,3,2,76,3,20,4,1,86,1,20,4,1,28,3,20,4,1,14,21,20,5,0,3,16,20,4,1
64645752,28,3,20,4,1,67,14,19,5,0,90,11,20,4,1,33,1,19,5,0,81,9,20,4,0,29,1,20,5,0
64645357,40,6,20,2,3,2,10,19,3,2,55,14,20,5,0,40,6,20,4,1,68,1,20,5,0,12,6,20,4,1
64643217,28,3,20,3,2,77,24,20,3,2,76,3,20,4,1,59,2,20,4,1,74,3,20,4,1,77,24,20,4,1
64644634,24,3,20,4,1,47,4,20,5,0,39,21,20,4,1,1,15,20,5,0,28,3,19,4,1,6,8,19,4,1
64646235,84,18,20,3,2,24,21,19,4,1,37,15,19,4,1,20,4,20,4,1,70,6,20,3,2,62,11,20,4,1
64641181,22,3,19,5,0,23,18,19,5,0,90,11,20,4,1,54,8,20,4,1,15,5,19,4,1,56,20,20,4,0
64648075,58,10,20,4,1,20,4,20,4,1,49,19,20,3,2,61,5,20,5,0,6,8,20,5,0,76,3,20,4,1
64647569,58,10,19,4,1,30,13,19,4,1,23,18,20,5,0,82,21,18,2,1,79,8,19,5,0,23,18,18,4,0
64618226,82,21,20,5,0,6,8,19,5,0,85,13,20,4,1,17,5,20,2,3,10,20,20,4,1,4,13,20,5,0
64647828,19,6,20,4,1,2,9,20,4,1,17,5,19,4,1,60,6,20,5,0,73,24,19,2,0,6,8,20,4,1
64616024,89,9,20,4,1,29,1,20,4,1,28,13,20,3,2,42,24,20,5,0,62,11,19,4,1,84,18,20,3,2
64648412,6,8,19,4,1,87,24,20,3,2,88,3,19,4,1,67,14,20,4,1,42,24,20,5,0,23,18,20,4,1
64575812,51,22,20,5,0,21,9,20,3,2,53,14,20,5,0,12,7,20,5,0,84,18,20,5,0,35,1,20,5,0
64654661,31,7,19,3,2,53,14,20,5,0,60,6,20,4,1,19,24,20,4,1,7,1,20,4,1,35,1,20,4,1
64579020,77,24,20,3,2,24,3,20,4,1,74,3,20,4,1,19,6,20,4,1,2,9,20,5,0,53,14,19,4,1
64654134,24,21,19,4,1,3,21,19,3,2,11,16,19,5,0,52,24,20,4,1,57,23,19,2,3,30,13,20,5,0
64648214,9,10,20,4,1,20,4,20,4,1,84,18,20,4,1,47,4,20,4,1,89,9,20,4,1,55,14,20,4,1
64580888,89,9,19,4,0,47,4,20,5,0,35,1,20,5,0,84,18,19,4,1,19,6,20,5,0,3,21,20,4,1
64653849,74,3,19,3,2,19,24,19,5,0,18,15,19,3,2,25,11,20,4,1,4,13,19,5,0,33,1,20,5,0
64656986,25,11,19,4,1,72,11,19,3,2,90,11,19,3,2,19,24,19,4,1,72,11,19,4,1,36,5,18,4,1
64635239,20,4,19,4,1,16,9,20,5,0,1,15,20,4,1,46,16,20,5,0,11,16,19,5,0,42,24,20,4,1
64636815,63,15,20,5,0,74,3,20,3,2,62,11,20,3,2,12,7,20,3,2,35,2,20,4,1,31,7,20,4,1
64632975,59,2,20,5,0,90,11,20,4,1,32,5,20,5,0,25,11,20,4,1,17,5,20,3,2,44,25,20,4,1
64645589,70,6,20,4,1,20,4,20,5,0,5,5,20,3,2,87,24,20,5,0,82,21,20,3,2,50,21,20,5,0
64639993,55,14,19,4,0,63,15,20,5,0,90,11,20,5,0,63,15,20,4,1,69,9,20,4,0,39,18,20,3,2
64639195,62,11,20,4,1,14,21,20,3,0,65,16,20,4,0,89,9,20,3,1,90,11,20,4,1,61,5,20,5,0
64653921,69,9,17,3,0,82,21,18,4,0,86,1,18,5,0,82,21,18,4,0,30,13,17,3,0,32,5,17,3,1
64661539,4,13,19,4,1,56,20,20,4,1,90,11,20,3,2,35,2,20,4,1,80,19,20,3,1,42,24,19,4,0
64654235,2,10,20,3,2,23,18,20,4,1,65,16,20,4,1,67,14,20,5,0,59,2,20,5,0,28,3,20,4,1
64653477,22,3,20,4,1,89,9,20,3,2,71,14,20,5,0,79,8,20,4,1,29,1,20,5,0,44,25,19,5,0
64652998,33,1,20,4,1,61,5,20,4,1,19,24,20,4,1,76,3,20,3,0,72,11,20,5,0,44,25,20,5,0
64662859,75,22,20,4,1,87,24,19,5,0,16,9,19,4,1,46,16,20,5,0,2,9,19,3,2,23,18,19,5,0
64662161,74,3,19,4,1,54,8,20,3,2,36,5,20,3,2,71,14,19,4,0,58,10,20,4,1,33,1,19,3,0
64660724,37,15,20,5,0,33,1,20,5,0,3,21,20,5,0,3,16,20,2,3,1,15,20,2,3,33,1,20,4,1
64659899,74,3,19,4,1,87,24,19,5,0,16,9,20,4,1,17,5,20,4,1,74,3,19,4,1,59,2,20,3,2
64660357,65,16,20,4,1,29,1,20,4,1,72,11,20,2,3,18,15,20,5,0,53,14,19,3,0,26,9,20,4,0
64659054,77,24,19,4,0,54,8,19,4,0,89,9,20,4,0,46,16,20,4,1,25,11,20,5,0,37,15,19,4,1
64661300,54,8,20,4,1,11,16,19,4,1,76,3,19,3,2,82,21,19,5,0,74,3,19,5,0,89,9,20,4,1
64644372,32,5,20,4,1,55,14,20,5,0,22,3,20,4,1,24,3,19,4,1,79,8,20,3,2,90,11,19,5,0
64662399,76,3,20,5,0,38,9,20,4,1,35,1,20,4,1,89,9,19,3,2,53,14,19,5,0,59,2,20,3,2
64591333,9,10,20,4,1,72,11,20,4,1,43,5,19,4,1,1,15,20,4,0,48,3,19,4,1,71,14,20,4,0
64638059,78,16,20,3,2,89,9,20,5,0,64,24,20,5,0,64,24,20,4,1,53,14,19,4,0,32,5,20,3,2
64632973,64,24,20,5,0,32,5,20,4,1,47,4,20,3,2,89,9,20,4,1,56,20,20,4,1,79,8,20,4,1
64631251,19,6,20,5,0,84,18,20,3,2,51,22,20,2,1,19,6,20,5,0,65,16,20,5,0,87,24,20,4,1
64590485,46,16,20,5,0,75,22,20,5,0,82,21,19,5,0,67,14,20,4,1,80,19,20,4,1,62,11,20,4,1
64639612,4,3,20,4,1,41,24,20,5,0,39,21,20,3,2,72,11,20,4,1,83,6,20,4,1,58,10,20,5,0
64589822,82,21,20,4,1,46,16,20,4,1,4,3,20,3,2,27,9,20,4,0,38,9,20,3,2,70,6,20,3,2
64457847,20,4,20,4,1,90,11,20,3,2,71,14,20,4,1,52,24,20,5,0,29,1,20,5,0,33,1,20,5,0
64458661,81,9,20,4,1,35,2,20,5,0,49,19,20,4,1,23,18,20,3,2,25,11,20,5,0,89,9,20,3,2
64465993,2,11,20,5,0,21,9,20,4,1,20,4,20,5,0,65,16,20,5,0,3,19,20,4,1,58,10,20,5,0
64459920,90,11,20,5,0,74,3,20,4,0,11,16,20,5,0,49,19,20,4,1,72,11,20,4,1,28,3,20,4,1
64462611,14,21,19,4,1,66,24,19,4,1,65,16,19,4,1,30,13,19,4,0,82,21,18,4,1,1,15,19,3,2
64456596,38,9,20,4,1,29,1,20,3,2,1,18,20,3,2,71,14,20,5,0,58,10,19,2,2,90,11,20,4,1
64461367,89,9,20,3,2,2,11,20,4,1,26,9,20,5,0,14,21,20,4,1,62,11,20,4,1,28,3,20,5,0
64454518,65,16,20,4,1,81,9,20,4,1,39,21,20,4,1,89,9,20,4,1,90,11,19,4,1,71,14,19,4,1
64467481,14,21,20,5,0,10,1,20,5,0,81,9,19,3,1,56,20,20,5,0,44,25,19,4,1,16,9,20,2,2
64586402,8,22,20,3,2,31,7,20,3,2,26,9,20,3,2,8,22,20,5,0,50,21,20,4,0,36,5,20,5,0
64585223,50,21,20,4,1,23,18,20,4,1,70,6,20,4,1,11,18,20,3,2,46,16,20,4,1,43,5,20,3,2
64590856,2,10,20,5,0,45,4,20,4,1,49,19,20,5,0,90,11,20,4,1,1,15,20,4,1,4,13,19,5,0
64579149,48,3,20,5,0,24,21,20,5,0,18,15,20,4,1,81,9,20,2,3,1,15,20,3,2,74,3,20,5,0
64582446,20,4,19,3,1,2,11,19,5,0,79,8,20,4,1,27,2,20,4,0,43,5,20,3,2,28,3,20,3,2
64581393,3,19,19,4,1,39,21,20,5,0,90,11,20,5,0,21,9,20,4,1,62,11,20,5,0,53,14,19,4,1
64580594,70,6,20,4,1,79,8,20,4,1,51,22,20,4,1,71,14,20,5,0,89,9,20,4,1,47,4,20,4,1
64587350,51,22,20,5,0,60,6,19,5,0,46,16,20,5,0,2,11,20,4,1,32,5,20,5,0,53,14,20,4,1
64584026,11,16,20,4,1,31,7,20,2,3,27,2,20,4,0,54,8,20,5,0,2,11,20,4,1,53,14,20,5,0
64642858,65,16,20,4,1,46,16,20,5,0,15,6,20,3,2,74,3,19,4,1,47,4,20,5,0,73,24,20,2,0
64644750,22,3,20,5,0,1,15,20,5,0,23,18,20,5,0,46,16,20,4,1,35,1,20,4,1,25,11,19,4,1
64635695,31,7,20,5,0,35,2,20,4,1,76,3,20,4,1,30,13,20,5,0,6,8,20,4,1,87,24,20,4,1
64637215,28,3,20,2,3,29,1,20,4,1,51,22,20,3,2,17,5,20,5,0,70,6,20,5,0,1,15,20,5,0
64616870,21,9,20,4,1,60,6,20,5,0,78,16,20,4,1,1,15,19,4,1,11,16,20,5,0,65,16,20,4,0
64617780,49,19,20,5,0,27,2,20,4,0,19,6,20,4,1,68,1,19,4,0,1,18,20,5,0,81,9,20,4,1
64626166,1,15,20,4,1,47,4,19,2,3,27,2,19,4,0,31,7,19,4,1,23,18,19,5,0,60,6,19,4,1
64629591,20,4,19,4,1,57,23,20,5,0,18,15,20,5,0,11,18,19,5,0,75,22,19,5,0,25,11,19,5,0
64622584,54,8,20,5,0,52,24,20,4,1,72,11,20,4,1,76,3,19,5,0,35,2,20,5,0,32,5,20,4,1
64627193,61,5,20,5,0,11,18,20,5,0,32,5,20,3,2,80,19,19,4,1,65,16,19,3,2,1,15,20,4,1
64620822,90,11,20,5,0,29,1,20,5,0,53,14,20,4,1,31,7,20,4,1,20,4,19,2,0,90,11,20,4,1
64615708,84,18,20,3,2,86,1,20,5,0,39,21,20,5,0,49,19,20,4,1,58,10,20,3,2,27,9,20,5,0
64619165,43,5,20,3,2,59,2,20,4,1,25,11,19,4,1,19,24,20,5,0,11,18,20,5,0,5,5,20,4,1
64656612,84,18,20,3,2,56,20,20,5,0,6,7,20,4,1,27,16,20,4,0,17,5,20,3,2,64,24,20,4,1
64658341,21,9,19,3,2,18,15,20,3,2,30,13,19,5,0,58,10,20,3,0,40,6,19,4,1,11,16,19,4,0
64662637,39,18,19,4,1,47,4,19,5,0,89,9,20,4,1,87,24,20,4,1,89,9,20,4,1,39,21,20,4,1
64656110,30,13,20,4,1,40,6,19,3,2,36,5,20,3,2,89,9,19,4,1,62,11,20,3,2,84,18,19,4,1
64660369,58,10,20,3,2,2,10,20,3,2,88,3,20,4,1,11,18,20,5,0,66,24,20,5,0,46,16,20,4,1
64661910,17,5,20,3,2,84,18,20,3,2,4,13,18,4,0,58,10,20,4,1,22,3,20,5,0,89,9,20,4,1
64656950,33,1,19,4,0,14,21,19,4,1,2,11,20,4,1,12,7,20,4,1,90,11,19,4,1,58,10,20,5,0
64663006,76,3,20,4,1,12,7,20,4,1,16,9,20,4,1,3,21,20,4,1,29,1,20,3,2,1,18,20,4,1
64659144,4,13,20,5,0,84,18,20,4,1,90,11,20,4,1,6,8,20,4,1,74,3,20,5,0,33,1,20,5,0
64647977,50,21,17,2,0,3,19,18,2,1,67,14,17,4,0,22,3,17,3,0,46,16,18,4,0,90,11,18,3,1
64660112,27,9,20,3,1,29,1,20,4,1,83,6,20,4,1,52,24,20,5,0,80,19,20,3,2,89,9,20,3,2
64647601,2,11,20,2,3,21,9,20,3,2,47,4,19,4,1,31,7,20,4,0,65,16,20,5,0,17,5,20,5,0
64647794,2,9,20,3,2,42,24,20,4,1,44,25,20,4,1,11,18,20,5,0,21,9,20,4,1,47,4,20,5,0
64645617,77,24,20,4,1,25,11,20,4,1,68,1,19,3,0,29,1,20,5,0,11,18,19,5,0,81,9,20,3,1
64646261,18,15,20,3,2,33,1,20,5,0,5,6,20,5,0,24,21,20,3,2,89,9,20,3,2,33,1,20,5,0
64646682,58,10,20,4,1,6,8,20,2,3,23,15,20,5,0,25,11,20,3,2,29,1,20,5,0,28,3,20,4,1
64647133,53,14,20,4,1,70,6,20,2,3,50,21,20,5,0,39,21,20,4,0,61,5,20,5,0,42,24,20,3,0
64540320,24,3,20,3,2,22,3,20,4,1,50,21,20,4,1,62,11,20,5,0,49,19,20,5,0,20,4,18,2,1
64634663,23,15,20,4,1,32,5,20,4,1,65,16,20,4,1,31,7,20,4,1,41,24,20,3,0,36,5,20,4,1
64548459,47,4,20,4,1,75,22,20,3,2,65,16,20,4,1,82,21,19,5,0,4,13,19,4,1,89,9,20,5,0
64547052,53,14,20,5,0,52,24,20,4,1,32,5,20,3,2,50,21,20,3,2,32,5,20,4,1,55,14,20,4,1
64615598,31,7,20,4,1,88,3,20,5,0,58,10,20,4,1,31,7,20,4,1,74,3,20,5,0,63,15,20,3,2
64541678,28,3,20,5,0,15,6,19,3,1,65,16,19,4,0,79,8,19,4,1,21,9,20,5,0,76,3,20,5,0
64613168,81,9,20,3,2,20,4,20,5,0,38,9,20,3,2,49,19,20,5,0,1,15,20,3,2,42,24,20,5,0
64610620,38,9,20,4,1,43,5,20,4,1,19,6,20,4,1,49,19,19,4,0,79,8,19,4,0,55,14,18,2,0
64540861,90,11,19,5,0,31,7,20,4,1,65,16,19,4,1,82,21,19,5,0,8,22,20,4,1,1,15,19,4,1
64659232,47,4,19,4,1,1,15,20,3,2,83,6,20,3,2,17,5,20,5,0,18,15,19,4,1,71,14,20,4,1
64660676,9,10,19,5,0,4,13,19,4,0,6,7,20,4,1,72,11,20,3,2,4,13,19,5,0,11,18,19,5,0
64654724,62,11,20,4,1,25,11,20,3,2,68,1,19,5,0,66,24,20,4,1,13,15,20,4,1,29,1,20,5,0
64655369,33,1,20,3,2,82,21,20,4,1,67,14,19,3,2,74,3,19,5,0,79,8,20,3,2,9,10,20,5,0
64658442,86,1,19,4,1,88,3,20,4,1,62,11,20,5,0,86,1,20,5,0,46,16,20,4,1,23,18,19,4,1
64660076,90,11,20,5,0,20,4,19,3,2,39,21,20,5,0,1,18,20,4,1,29,1,20,5,0,81,9,20,3,1
64657709,68,1,20,5,0,89,9,20,4,1,49,19,20,3,2,75,22,20,3,2,11,16,20,5,0,86,1,20,4,1
64656656,70,6,20,3,2,50,21,20,4,1,1,15,20,4,1,24,21,20,4,1,59,2,20,4,1,33,1,20,4,1
64655984,63,15,20,4,1,47,4,20,4,1,70,6,20,4,1,48,3,19,5,0,1,15,19,3,2,74,3,19,5,0
64648932,1,15,20,5,0,53,14,20,4,1,70,6,20,4,1,55,14,19,5,0,6,8,20,5,0,79,8,20,4,1
